session_id;username;time;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;rotation_x;rotation_y;rotation_z;rotation_w;current_lap
1;isaac v.3;01/12/2019 14:16:42;379,7996;1,981902;196,6025;8,974419;-5,447165;-26,84132;-0,3116943;0,9227446;-0,1804161;0,1372561;0
1;isaac v.3;01/12/2019 14:16:43;382,9575;0,0479913;172,2733;-5,816819;0,004117419;-23,8295;0,0009093001;0,9875199;0,002155125;-0,1574773;0
1;isaac v.3;01/12/2019 14:16:44;387,3417;0,0482774;147,2684;11,73068;-0,001317632;-25,24991;-0,0002733161;0,9718131;0,001967825;0,2357446;0
1;isaac v.3;01/12/2019 14:16:45;391,9624;0,04708812;118,528;-3,167371;-0,001215332;-30,97287;-0,0001223507;0,997304;0,001951419;-0,07335604;0
1;isaac v.3;01/12/2019 14:16:46;383,505;0,04592441;86,9465;-13,49424;-0,0006962324;-31,46015;-0,0002205962;0,9775144;0,002006479;-0,2108591;0
1;isaac v.3;01/12/2019 14:16:47;359,9728;0,04510926;61,08786;-31,94999;-0,001014301;-17,8504;0,0006008537;0,8439237;0,001829393;-0,5364599;0
1;isaac v.3;01/12/2019 14:16:48;323,9318;0,04418429;49,91246;-38,65129;-0,001085386;-5,885657;0,001074391;0,7450233;0,001471385;-0,667036;0
1;isaac v.3;01/12/2019 14:16:49;283,6761;0,04330132;48,60515;-41,33496;-0,0007551825;3,838692;0,001097224;0,6610777;0,001453802;-0,7503152;0
1;isaac v.3;01/12/2019 14:16:50;242,8355;0,04253039;59,97449;-39,93198;-0,0007624992;17,59759;0,001340597;0,5288808;0,00115661;-0,8486943;0
1;isaac v.3;01/12/2019 14:16:51;203,0265;0,04177686;80,28635;-40,01248;-0,0007306745;22,1052;0,001434532;0,5031379;0,00095471;-0,8642045;0
1;isaac v.3;01/12/2019 14:16:52;168,5374;0,04124327;110,8928;-27,68779;-0,0006365239;38,22537;0,001542968;0,2773336;0,0008029827;-0,9607722;0
1;isaac v.3;01/12/2019 14:16:53;146,5704;0,04149409;152,9006;-17,93818;0,001762598;42,77831;0,001879358;0,1828991;0,0005945079;-0,9831297;0
1;isaac v.3;01/12/2019 14:16:54;138,1405;0,04327096;195,6157;-2,192752;0,001624815;41,42667;0,002018675;0,006157469;0,0002847727;-0,999979;0
1;isaac v.3;01/12/2019 14:16:55;139,3032;0,04439556;235,0137;5,685418;-0,001026763;38,14511;0,001842555;-0,08943183;-3,386289E-05;-0,9959912;0
1;isaac v.3;01/12/2019 14:16:56;154,3236;0,04372673;270,8849;28,27665;-0,0008863627;28,75626;0,00176056;-0,4289002;-0,0004982725;-0,9033501;0
1;isaac v.3;01/12/2019 14:16:57;184,8663;0,04300677;298,7053;28,16899;0,0001429733;31,43147;0,001691892;-0,3446324;-0,0007735864;-0,9387359;0
1;isaac v.3;01/12/2019 14:16:58;202,8724;0,9251683;333,6958;17,67512;1,615009;32,79269;0,004369654;-0,2587802;-0,08809301;-0,9619009;0
1;isaac v.3;01/12/2019 14:16:59;222,6349;-0,05249923;362,7528;20,21701;-3,101411;26,3664;-0,03108643;-0,358455;-0,01545341;-0,9329013;0
1;isaac v.3;01/12/2019 14:17:00;244,7843;0,04658613;386,0552;24,38085;-0,0008017893;21,79602;0,001923343;-0,4133222;-0,0004556104;-0,9105827;0
1;isaac v.3;01/12/2019 14:17:01;274,6648;0,04549062;402,0256;34,55386;-0,001203554;8,291311;0,00159816;-0,6413059;-0,001008846;-0,767283;0
1;isaac v.3;01/12/2019 14:17:02;311,3297;0,04452262;403,0568;37,98986;-0,0009138896;-3,742129;0,001240241;-0,7534799;-0,001353107;-0,6574684;0
1;isaac v.3;01/12/2019 14:17:03;350,2573;0,03987712;399,8857;39,18863;-1,189484;-2,273111;-0,01908925;-0,722943;0,0227846;-0,6902679;1
1;isaac v.3;01/12/2019 14:17:04;391,7979;0,04283846;397,066;42,05132;-0,000108665;-7,976327;0,001643413;-0,7783523;-0,0009755418;-0,6278248;1
1;isaac v.3;01/12/2019 14:17:05;423,3099;0,0427326;370,3249;23,24444;0,001764427;-36,05942;0,0003142261;-0,9744725;-0,001965068;-0,2244982;1
1;isaac v.3;01/12/2019 14:17:06;445,265;0,04499349;337,7756;5,075172;0,002695716;-36,30347;0,0009394385;-0,9999093;-0,002162143;-0,0132571;1
1;isaac v.3;01/12/2019 14:17:07;437,5732;0,04697098;305,3069;-18,15469;0,002050329;-25,40474;3,736286E-05;-0,9410384;-0,002380759;0,3382913;1
1;isaac v.3;01/12/2019 14:17:08;412,1247;0,04674734;288,6223;-29,35279;-0,1425168;-12,73516;0,002049273;-0,8272269;-0,001241654;0,561863;1
1;isaac v.3;01/12/2019 14:17:09;384,4489;0,426785;274,3401;-22,28106;-0,1170383;-19,02261;0,05971887;-0,9476358;-0,02876861;0,312398;1
1;isaac v.3;01/12/2019 14:17:10;375,5496;0,1030262;248,3773;-6,179591;0,9275662;-27,98471;0,01278244;-0,9996559;-0,01163798;0,01973236;1
1;isaac v.3;01/12/2019 14:17:11;361,3797;0,4852915;224,3422;-14,6469;-3,218484;-22,46003;0,1106523;-0,8800015;0,0680179;0,4568666;1
1;isaac v.3;01/12/2019 14:17:12;355,7114;0,04885637;201,1538;10,97502;0,001808238;-23,52431;0,0006555993;-0,9595039;-0,001954325;-0,2816879;1
1;isaac v.3;01/12/2019 14:17:13;369,2931;0,04766247;177,0075;14,84888;-0,001352387;-25,52884;0,0004871951;-0,9650155;-0,001888737;-0,2621855;1
1;isaac v.3;01/12/2019 14:17:14;383,3227;0,04643361;149,0847;10,49003;-0,001208744;-31,21715;0,0003832132;-0,9892476;-0,001872636;-0,146238;1
1;isaac v.3;01/12/2019 14:17:15;388,5483;0,04536127;115,2556;-2,531069;-0,00100926;-35,75807;0,0001761936;-0,9980199;-0,001874931;0,06287059;1
1;isaac v.3;01/12/2019 14:17:16;379,2737;0,04442224;79,4529;-16,43566;-0,0009023941;-34,76147;-0,0001836557;-0,9701599;-0,001838557;0,2424592;1
1;isaac v.3;01/12/2019 14:17:17;350,7148;0,04385756;54,51115;-37,52304;-0,0006867445;-13,75161;-0,000600147;-0,7928608;-0,001811423;0,6093999;1
1;isaac v.3;01/12/2019 14:17:18;310,4255;0,04310006;47,75095;-42,06402;-0,0008058492;-1,341927;-0,001103657;-0,7050202;-0,001407839;0,7091849;1
1;isaac v.3;01/12/2019 14:17:19;268,6248;0,04240562;56,21984;-40,81937;-0,0007189261;16,35776;-0,001284447;-0,5395142;-0,001228493;0,8419746;1
1;isaac v.3;01/12/2019 14:17:20;226,7424;0,04167517;72,60757;-43,76831;-0,0007238039;14,13389;-0,001434531;-0,5953074;-0,000945881;0,8034962;1
1;isaac v.3;01/12/2019 14:17:21;184,6633;0,04197743;88,97996;-39,34921;-0,0006422197;22,11019;-0,001345449;-0,4879704;-0,001133442;0,8728585;1
1;isaac v.3;01/12/2019 14:17:22;152,4281;0,04143794;121,009;-26,90453;-0,0006084617;38,09773;-0,001556835;-0,2776237;-0,0007608905;0,9606884;1
1;isaac v.3;01/12/2019 14:17:23;132,5821;0,04107805;162,8767;-5,089043;-0,0003274227;47,33274;-0,001691467;-0,0003323662;-0,0005701865;0,9999984;1
1;isaac v.3;01/12/2019 14:17:24;133,9779;0,04058765;211,0146;5,2408;-0,0005815296;48,70007;-0,001683028;0,0680895;-8,612312E-05;0,9976779;1
1;isaac v.3;01/12/2019 14:17:25;143,9895;0,04007471;259,5812;17,46411;-0,0005916868;47,25721;-0,001677039;0,2014546;3,555231E-05;0,9794965;1
1;isaac v.3;01/12/2019 14:17:26;166,344;0,03959444;305,4383;23,91865;-0,000497908;45,85082;-0,001605655;0,2438043;0,0003157109;0,9698231;1
1;isaac v.3;01/12/2019 14:17:27;191,8656;0,039131;351,1497;29,2628;-0,0002917017;44,11387;-0,001702561;0,299245;1,387671E-05;0,9541748;1
1;isaac v.3;01/12/2019 14:17:28;233,406;0,0390098;383,1451;46,1126;-0,0003881722;26,76971;-0,001541757;0,5163759;0,0005645902;0,8563605;1
1;isaac v.3;01/12/2019 14:17:29;280,6076;0,04068649;402,7042;48,45099;0,002189466;4,785409;-0,001948499;0,7045414;0,0007702113;0,7096599;1
1;isaac v.3;01/12/2019 14:17:30;329,3391;0,0404034;400,6793;49,44271;-0,0005879392;-2,19295;-0,001190659;0,7250996;0,001166761;0,688642;2
1;isaac v.3;01/12/2019 14:17:31;379,01;0,03830592;399,4491;50,8714;0,03506091;-0,5736264;-0,001234116;0,708279;0,0009655133;0,7059309;2
1;isaac v.3;01/12/2019 14:17:32;425,0015;0,03975778;381,0379;36,00402;0,000136296;-36,3367;-0,001505204;0,9472263;0,001231983;0,3205599;2
1;isaac v.3;01/12/2019 14:17:33;439,6025;-0,1275364;361,173;0,3403683;-2,072064;-0,02391028;-0,04704119;0,9918071;-0,0215497;0,1167967;2
1;isaac v.3;01/12/2019 14:17:34;439,6252;-0,102192;361,2075;-0,003551144;0,00302738;0,0006011948;-0,04607503;0,9918846;-0,02808712;0,1151231;2
1;isaac v.3;01/12/2019 14:17:35;439,6283;-0,1022098;361,207;-0,01226597;-0,0004818439;0,001698317;-0,04624571;0,9919621;-0,02796004;0,1144157;2
2;Gerard en patinete;01/12/2019 15:32:43;333,6349;0;398,8519;0;0;0;0;0,6313978;0;0,7754592;0
2;Gerard en patinete;01/12/2019 15:32:44;333,8597;0,05723719;398,8594;0,798438;-0,0001153571;-0,01435783;-0,001965429;0,6397624;0,001608744;0,7685685;0
2;Gerard en patinete;01/12/2019 15:32:45;335,993;0,1223418;399,0892;4,037201;-0,001316651;0,530916;0,01788139;0,6593378;-0,01584817;0,7514671;0
2;Gerard en patinete;01/12/2019 15:32:46;342,7993;0,05483858;399,591;9,725832;-0,002442784;0,7484698;-0,001638867;0,6794316;0,001518101;0,7337355;0
2;Gerard en patinete;01/12/2019 15:32:47;355,354;0,0528661;400,5569;15,1805;-0,001890968;1,167897;-0,001580655;0,6794441;0,001463756;0,7337242;0
2;Gerard en patinete;01/12/2019 15:32:48;362,5833;0,05123134;400,9886;-0,0005727261;0,01902945;-0,01216111;-0,001639495;0,6571558;0,00171648;0,753751;0
2;Gerard en patinete;01/12/2019 15:32:49;362,3552;0,05709486;400,9487;-1,401406;-0,003302527;-0,3148013;-0,002135913;0,6566662;0,001776852;0,7541763;0
2;Gerard en patinete;01/12/2019 15:32:50;358,9766;0,05605871;400,6036;-3,355872;0,001999469;0,6436853;-0,001430461;0,7738983;0,001873173;0,6333055;0
2;Gerard en patinete;01/12/2019 15:32:51;358,7623;0,05670459;400,6453;2,331066;-0,001590492;-0,4719906;-0,001526932;0,7740945;0,001867071;0,6330656;0
2;Gerard en patinete;01/12/2019 15:32:52;364,0782;0,05536957;399,569;8,249624;-0,002343399;-1,670357;-0,001427319;0,7740942;0,001745291;0,6330664;0
2;Gerard en patinete;01/12/2019 15:32:53;375,1653;0,05330827;397,3242;13,73107;-0,001936519;-2,780172;-0,00137477;0,7740931;0,001681059;0,6330681;0
2;Gerard en patinete;01/12/2019 15:32:54;391,4643;0,05147094;394,0243;18,6824;-0,001746463;-3,782586;-0,00132918;0,7740917;0,001625292;0,6330701;0
2;Gerard en patinete;01/12/2019 15:32:55;410,8301;0,05143599;390,1033;18,6673;0,0006846327;-3,779476;-0,001481611;0,7740906;0,001811676;0,6330706;0
2;Gerard en patinete;01/12/2019 15:32:56;424,0817;0,05133931;379,0358;5,734099;-0,001910419;-18,60509;-0,0001671863;0,9931416;0,002113782;0,116899;0
2;Gerard en patinete;01/12/2019 15:32:57;434,9411;0,04982666;360,7108;14,26818;-0,001573033;-18,76756;-0,0006884768;0,9439687;0,001917832;0,330029;0
2;Gerard en patinete;01/12/2019 15:32:58;444,3489;0,04847051;337,2413;4,370537;-0,0006782084;-26,88224;-0,0008298921;0,9972645;0,001978911;0,07388443;0
2;Gerard en patinete;01/12/2019 15:32:59;438,9043;0,04735328;309,1852;-13,23094;-0,0004126356;-27,31422;-0,0002125525;0,9715635;0,002114765;-0,2367698;0
2;Gerard en patinete;01/12/2019 15:33:00;413,3956;0,04647891;293,3128;-31,65804;-0,04142564;-7,474154;-0,0003219306;0,7607948;0,001038872;-0,6489917;0
2;Gerard en patinete;01/12/2019 15:33:01;382,8354;0,09228823;278,9306;-26,63064;0,3499055;-22,41195;-0,009813821;0,9150957;0,01492388;-0,4028411;0
2;Gerard en patinete;01/12/2019 15:33:02;370,1988;0,07437672;247,7932;-4,060787;0,7370777;-35,08175;-0,004621536;0,9994805;0,0111151;-0,02989738;0
2;Gerard en patinete;01/12/2019 15:33:03;364,0137;1,006136;214,9758;-6,233755;-4,129435;-31,22865;-0,3113365;0,9035544;0,01180592;-0,2941423;0
2;Gerard en patinete;01/12/2019 15:33:04;350,5447;0,2056835;193,7049;-16,91734;3,215912;-8,555451;0,01973211;0,6096683;0,08760649;-0,7875535;0
2;Gerard en patinete;01/12/2019 15:33:05;335,7331;3,203241;189,5072;-13,33899;-0,7410914;-1,826965;0,3592811;0,3516293;-0,07443001;-0,8612399;0
2;Gerard en patinete;01/12/2019 15:33:06;325,7022;2,12078;187,4415;-6,811899;-0,576818;-3,352339;0,1644912;0,2340084;-0,9447418;0,1601429;0
2;Gerard en patinete;01/12/2019 15:33:07;320,251;0,7089939;186,5588;-3,129995;-2,175649;2,144145;-0,1178019;-0,01798426;0,1953157;0,9734737;0
2;Gerard en patinete;01/12/2019 15:33:08;319,3709;0,05717532;188,7085;-0,1076298;-0,001836092;1,297347;-0,003249468;-0,06223727;4,96502E-05;0,9980561;0
2;Gerard en patinete;01/12/2019 15:33:09;319,7434;0,05628785;187,3597;0,7532238;-0,00181215;-3,775083;-0,00275825;0,03475875;6,460446E-05;0,9993919;0
2;Gerard en patinete;01/12/2019 15:33:10;318,2644;0,05577167;181,7847;-4,620268;0,0006757397;-5,051933;-0,002071938;0,3998308;0,001305904;0,9165857;0
2;Gerard en patinete;01/12/2019 15:33:11;318,2694;0,05596675;181,1773;4,080528;0,001374054;1,383969;-0,002103766;0,4861146;0,00100024;0,8738921;0
2;Gerard en patinete;01/12/2019 15:33:12;325,3644;0,05469154;180,3271;9,622768;-0,001911208;-3,353782;-0,001143812;0,8106509;0,001918919;0,5855255;0
2;Gerard en patinete;01/12/2019 15:33:13;336,6784;0,05279224;174,2152;12,14743;-0,002080919;-9,524572;-0,0008274936;0,8990461;0,001989916;0,4378488;0
2;Gerard en patinete;01/12/2019 15:33:14;349,1257;0,0510558;161,459;11,37607;-0,001678084;-16,67525;-0,0006823383;0,9583467;0,00196664;0,2855999;0
2;Gerard en patinete;01/12/2019 15:33:15;360,5819;0,04944915;142,1197;12,02402;-0,001534293;-21,48435;-0,0005267493;0,9681284;0,001950621;0,2504462;0
2;Gerard en patinete;01/12/2019 15:33:16;373,513;0,04830013;118,7663;13,80805;-0,006703726;-25,06968;-0,0004439947;0,9685891;0,001883395;0,2486592;0
2;Gerard en patinete;01/12/2019 15:33:17;378,1024;0,04690078;89,73798;-5,196126;-0,000832811;-31,1107;-0,0005117278;0,9942456;0,002009534;-0,1071049;0
2;Gerard en patinete;01/12/2019 15:33:18;361,6402;0,04598688;62,1143;-26,14526;-0,0010687;-21,89091;0,0004584439;0,889797;0,001876853;-0,4563524;0
2;Gerard en patinete;01/12/2019 15:33:19;329,5808;0,04509972;48,62421;-36,15969;-0,0009955185;-5,46267;0,000969829;0,7392646;0,001619816;-0,6734124;0
2;Gerard en patinete;01/12/2019 15:33:20;291,8286;0,04415262;48,57985;-38,83974;-0,0009549643;5,146585;0,001233381;0,6457718;0,00134962;-0,7635282;0
2;Gerard en patinete;01/12/2019 15:33:21;253,149;0,04329598;59,63491;-37,716;-0,000818594;17,36387;0,001443453;0,5189409;0,001051653;-0,8548082;0
2;Gerard en patinete;01/12/2019 15:33:22;214,874;0,0424717;78,54045;-39,59119;-0,0008042877;18,74376;0,001482259;0,536461;0,0009245723;-0,8439234;0
2;Gerard en patinete;01/12/2019 15:33:23;174,1831;0,04180809;97,39433;-39,11567;0,0001770435;23,41518;0,001226;0,4850394;0,001477219;-0,8744901;0
2;Gerard en patinete;01/12/2019 15:33:24;145,8899;0,04130607;133,2741;-20,46113;-0,0005424923;42,30458;0,00158192;0,192275;0,0007755962;-0,9813395;0
2;Gerard en patinete;01/12/2019 15:33:25;131,2521;0,04076856;178,5218;-7,34376;-0,0004317453;47,87921;0,001656447;0,05196219;0,0006593037;-0,9986475;0
2;Gerard en patinete;01/12/2019 15:33:26;133,7554;0,04036358;227,2709;11,42133;-0,0004003667;48,29333;0,001714312;-0,1448559;0,0001371;-0,9894513;0
2;Gerard en patinete;01/12/2019 15:33:27;152,2978;0,03986762;273,9149;22,46626;-0,0005017745;45,74112;0,001646667;-0,2401205;-0,0001937113;-0,9707417;0
2;Gerard en patinete;01/12/2019 15:33:28;175,8228;0,03938451;319,9138;23,89024;-6,613293E-05;46,42442;0,001623269;-0,2368563;-0,0003737714;-0,9715433;0
2;Gerard en patinete;01/12/2019 15:33:29;202,1578;0,04121737;362,118;32,48472;0,002566796;34,13683;0,002133875;-0,396917;-6,881357E-05;-0,9178521;0
2;Gerard en patinete;01/12/2019 15:33:30;239,0698;0,04302082;386,7538;36,69038;0,001609007;20,79995;0,001811904;-0,5137964;-0,0008875504;-0,8579098;0
2;Gerard en patinete;01/12/2019 15:33:31;275,7506;0,04461477;401,9359;36,76223;0,001475536;8,770796;0,001767958;-0,6358382;-0,001115754;-0,7718195;0
2;Gerard en patinete;01/12/2019 15:33:32;312,8773;0,04435597;407,2818;38,53073;-0,0009959498;2,561247;0,001438975;-0,6904749;-0,00113038;-0,723354;0
2;Gerard en patinete;01/12/2019 15:33:33;352,2576;0,03471973;406,7599;39,88947;-0,8816258;-2,29722;-0,01380003;-0,736119;0,01503037;-0,6765445;1
2;Gerard en patinete;01/12/2019 15:33:34;390,5269;0,04448019;397,5818;35,18184;-0,0005219699;-15,37231;0,001256841;-0,8489884;-0,001462668;-0,5284081;1
2;Gerard en patinete;01/12/2019 15:33:35;423,8187;0,04413531;377,0882;28,08038;0,001785768;-27,20002;0,001070054;-0,9323211;-0,001796067;-0,3616256;1
2;Gerard en patinete;01/12/2019 15:33:36;438,1982;0,04498901;344,0687;2,862472;-0,000808422;-36,74196;0,0005122917;-0,9999973;-0,001845181;-0,001410392;1
2;Gerard en patinete;01/12/2019 15:33:37;434,6998;0,04594549;308,3298;-13,56759;0,002459321;-31,24837;0,0002238166;-0,9722216;-0,002323344;0,234051;1
2;Gerard en patinete;01/12/2019 15:33:38;410,7255;0,04307634;288,4659;-28,96812;-0,06276209;-12,75157;4,908301E-05;-0,8231195;-0,001563072;0,5678661;1
2;Gerard en patinete;01/12/2019 15:33:39;383,7425;0,4276745;273,3418;-16,93332;0,4970234;-24,385;0,05419976;-0,9665303;-0,0347579;0,2483416;1
2;Gerard en patinete;01/12/2019 15:33:40;375,0844;0,1559477;247,5573;-5,531771;1,598951;-24,32598;0,006126344;-0,9986725;-0,03160688;-0,04020695;1
2;Gerard en patinete;01/12/2019 15:33:41;368,7656;2,710299;226,2171;-5,784375;-1,257538;-19,99655;0,2749438;-0,957464;-0,05454471;0,06850859;1
2;Gerard en patinete;01/12/2019 15:33:42;365,788;0,1774286;207,5339;0,6174233;-0,254889;-17,42743;0,02413847;-0,9991526;-0,0002494603;-0,03333949;1
2;Gerard en patinete;01/12/2019 15:33:43;367,1674;0,06242389;190,4263;-2,751623;-0,09158171;-18,29395;0,004886775;-0,9980536;-0,0001777932;0,06216965;1
2;Gerard en patinete;01/12/2019 15:33:44;354,0928;0,05074311;175,7702;-18,78799;0,001987423;-9,063276;-0,0007192283;-0,8448967;-0,002382621;0,5349238;1
2;Gerard en patinete;01/12/2019 15:33:45;336,153;0,05095446;179,6392;-16,51839;-0,001260853;12,11153;-0,001958242;-0,4238675;-0,0007873625;0,9057218;1
2;Gerard en patinete;01/12/2019 15:33:46;317,7713;0,0493574;193,0425;-20,18923;-0,001526307;14,52734;-0,00179688;-0,4565705;-0,0009157507;0,889685;1
2;Gerard en patinete;01/12/2019 15:33:47;297,3715;0,04792775;210,53;-20,93565;-0,001368329;19,77509;-0,001817813;-0,389813;-0,0007393733;0,920892;1
2;Gerard en patinete;01/12/2019 15:33:48;274,1318;0,04664313;230,4577;-26,22017;-0,001287934;18,91484;-0,001726983;-0,4643479;-0,0008162745;0,8856508;1
2;Gerard en patinete;01/12/2019 15:33:49;246,6126;0,04547654;250,4;-27,96976;-0,001108422;21,92534;-0,001637999;-0,4340309;-0,0008972994;0,900896;1
2;Gerard en patinete;01/12/2019 15:33:50;218,9588;0,04525445;274,3857;-27,32455;-0,01643358;24,17584;-0,001947926;-0,416332;-0,0008413941;0,9092102;1
2;Gerard en patinete;01/12/2019 15:33:51;197,9805;0,04660133;300,8928;-9,813517;0,001403306;30,7673;-0,00207757;-0,1127399;-0,0007153582;0,9936222;1
2;Gerard en patinete;01/12/2019 15:33:52;190,0049;0,0468085;329,637;-0,5597326;-0,003529375;27,60514;-0,002342298;0,01616734;-0,001064519;0,9998661;1
2;Gerard en patinete;01/12/2019 15:33:53;197,6557;0,04902415;354,1813;16,75527;-0,001646914;19,63921;-0,002066118;0,3662086;0,0002365634;0,9305305;1
2;Gerard en patinete;01/12/2019 15:33:54;218,5305;0,04767096;372,392;21,07556;-0,001319179;20,67797;-0,001791331;0,383094;0,0007881783;0,9237072;1
2;Gerard en patinete;01/12/2019 15:33:55;241,2314;0,04645555;393,7002;27,72549;-0,001062142;17,5962;-0,001809651;0,4998672;0,0006705374;0,8660999;1
2;Gerard en patinete;01/12/2019 15:33:56;273,3636;0,04541342;404,7718;35,38587;-0,00106699;4,819553;-0,001568164;0,674417;0,001045264;0,7383483;1
2;Gerard en patinete;01/12/2019 15:33:57;310,4467;0,04440075;405,3892;38,49429;-0,001016829;-0,7303372;-0,00135098;0,7172531;0,001228243;0,6968104;1
2;Gerard en patinete;01/12/2019 15:33:58;349,3153;0,06577066;401,5744;37,58763;-1,389331;-6,675222;0,0207352;0,7789409;-0,03304153;0,6258829;2
2;Gerard en patinete;01/12/2019 15:33:59;384,7477;0,04591899;394,3487;33,65921;0,00192764;-6,646544;-0,001322702;0,7713583;0,001674868;0,6363975;2
2;Gerard en patinete;01/12/2019 15:34:00;414,2041;0,04726331;382,1718;23,78978;0,001277792;-19,09511;-0,001224081;0,91408;0,001839049;0,4055279;2
2;Gerard en patinete;01/12/2019 15:34:01;434,0898;0,04757972;360,6864;16,41564;-0,001332251;-24,78839;-0,0007910785;0,961449;0,001793511;0,2749766;2
2;Gerard en patinete;01/12/2019 15:34:02;444,4292;0,04649074;331,4624;1,776414;-0,0008288849;-32,73809;-0,0005058881;0,9999971;0,001927771;0,001400893;2
2;Gerard en patinete;01/12/2019 15:34:03;433,5733;0,04702619;301,6242;-23,29045;0,001481693;-20,78562;0,0004162482;0,8908319;0,002223454;-0,4543274;2
2;Gerard en patinete;01/12/2019 15:34:04;405,0542;0,0474683;287,4585;-31,07431;0,002677722;-10,99456;0,00113164;0,8090176;0,001821734;-0,5877806;2
2;Gerard en patinete;01/12/2019 15:34:05;379,693;0,2818205;270,4274;-18,42248;-0,2033982;-22,73093;-0,04204723;0,9528699;0,01271231;-0,3001824;2
2;Gerard en patinete;01/12/2019 15:34:06;367,6497;0,1232529;245,78;-7,277486;0,7377996;-25,32918;-0,009432967;0,9918533;0,01919031;-0,1255781;2
2;Gerard en patinete;01/12/2019 15:34:07;360,7153;0,09697244;219,0983;-7,180953;-0,6004032;-28,6814;-0,01577282;0,9928916;-0,007521801;-0,1177331;2
